supermarket,product_category,month,year,city,sales
ASDA,home,12,2023,York,976.9499999999999
ASDA,bakery,12,2023,Kingston-upon-Hull,55.61
ASDA,pets,12,2023,Chester,60.34
ASDA,frozen,12,2023,Londonderry,46.65
Tesco,home,12,2023,St Davids,786.7299999999999
Tesco,fresh_food,12,2023,London,193.47999999999993
Tesco,pets,12,2023,Ely,68.05
Tesco,bakery,12,2023,Milton Keynes,23.14
Tesco,fresh_food,12,2023,Hereford,176.89999999999998
Aldi,health_products,12,2023,Truro,6.890000000000001
Aldi,frozen,12,2023,Truro,25.570000000000004
Sains,household,12,2023,Dundee,293.53999999999996
Sains,home,12,2023,Bangor,1394.04
Sains,frozen,12,2023,Plymouth,45.150000000000006
Sains,bakery,12,2023,Salford,34.64
ASDA,food_cupboard,12,2023,Cardiff,252.30999999999995
ASDA,free-from,12,2023,Wrexham,64.84
Tesco,food_cupboard,12,2023,Manchester,255.91999999999996
Tesco,baby_products,12,2023,Southend-on-Sea,75.95
Tesco,food_cupboard,12,2023,Newry,241.46999999999997
Tesco,food_cupboard,12,2023,Stirling,284.26
Tesco,pets,12,2023,Salisbury,109.58
Tesco,drinks,12,2023,Lincoln,492.54
Tesco,baby_products,12,2023,Wells,101.05000000000001
Tesco,baby_products,12,2023,Edinburgh,99.55
Tesco,frozen,12,2023,Colchester,51.540000000000006
Tesco,bakery,12,2023,St Davids,33.05
Morrisons,fresh_food,12,2023,Wells,118.02999999999999
Morrisons,food_cupboard,12,2023,Cardiff,177.63000000000002
Morrisons,frozen,12,2023,Carlisle,61.84
Morrisons,baby_products,12,2023,Durham,90.99999999999999
Morrisons,household,12,2023,Londonderry,120.91
Morrisons,household,12,2023,Durham,114.13999999999999
Aldi,health_products,12,2023,Brighton & Hove,10.839999999999998
Sains,home,12,2023,Newport,866.31
Sains,health_products,12,2023,St Asaph,1097.1499999999999
Sains,household,12,2023,Wolverhampton,237.98999999999998
Sains,food_cupboard,12,2023,Sunderland,268.1099999999999
Sains,food_cupboard,12,2023,Colchester,338.02
Sains,frozen,12,2023,Belfast,57.25
ASDA,drinks,12,2023,Worcester,339.58000000000004
ASDA,home,12,2023,Wrexham,1042.23
ASDA,bakery,12,2023,Dunfermline,60.54999999999999
ASDA,household,12,2023,Hereford,227.64999999999998
ASDA,food_cupboard,12,2023,Salford,285.21
ASDA,health_products,12,2023,Worcester,657.7900000000002
ASDA,frozen,12,2023,Dunfermline,14.45
Tesco,bakery,12,2023,St Asaph,55.300000000000004
Tesco,baby_products,12,2023,Lisburn,77.35000000000001
Tesco,pets,12,2023,Leicester,77.09
Tesco,baby_products,12,2023,Chester,91.6
Morrisons,free-from,12,2023,Preston,18.44
Morrisons,baby_products,12,2023,Stirling,55.05
Morrisons,home,12,2023,Kingston-upon-Hull,670.91
Morrisons,frozen,12,2023,Durham,56.71000000000001
Morrisons,frozen,12,2023,Cardiff,41.779999999999994
Aldi,household,12,2023,Peterborough,9.31
Aldi,food_cupboard,12,2023,Peterborough,32.86
Aldi,household,12,2023,Edinburgh,13.1
Aldi,health_products,12,2023,Glasgow,7.86
Sains,free-from,12,2023,Nottingham,258.68
Sains,household,12,2023,Lisburn,211.07999999999998
Sains,home,12,2023,Plymouth,627.04
Sains,household,12,2023,Ripon,307.74
Sains,pets,12,2023,Dunfermline,93.64999999999999
Sains,frozen,12,2023,Dunfermline,69.50999999999999
Sains,bakery,12,2023,Liverpool,32.25
Sains,baby_products,12,2023,Birmingham,120.34
ASDA,frozen,12,2023,Lisburn,35.84
ASDA,bakery,12,2023,St Asaph,51.05
Tesco,frozen,12,2023,St Asaph,70.9
Tesco,pets,12,2023,Swansea,70.80000000000001
Tesco,drinks,12,2023,Swansea,532.84
Morrisons,pets,12,2023,Sunderland,46.74
Morrisons,free-from,12,2023,Sunderland,21.8
Morrisons,bakery,12,2023,Salisbury,19.490000000000002
Morrisons,bakery,12,2023,Londonderry,8.879999999999999
Aldi,fresh_food,12,2023,Lisburn,111.30000000000001
Aldi,household,12,2023,Durham,9.27
Sains,drinks,12,2023,Cambridge,584.6000000000001
Sains,frozen,12,2023,Leeds,53.92
Sains,household,12,2023,Dunfermline,186.62
Sains,household,12,2023,Cardiff,323.50000000000006
Sains,pets,12,2023,Plymouth,70.8
ASDA,frozen,12,2023,Ely,33.06
ASDA,household,12,2023,Dunfermline,327.53999999999996
ASDA,household,12,2023,St Davids,312.78000000000003
ASDA,baby_products,12,2023,Birmingham,64.24000000000001
ASDA,baby_products,12,2023,Ely,85.20000000000002
Tesco,food_cupboard,12,2023,Norwich,298.7099999999999
Tesco,baby_products,12,2023,Durham,95.74999999999999
Tesco,baby_products,12,2023,Aberdeen,76.69999999999999
Tesco,frozen,12,2023,Dunfermline,53.95
Morrisons,health_products,12,2023,Leicester,381.41999999999996
Morrisons,household,12,2023,Wolverhampton,87.2
Morrisons,frozen,12,2023,Leicester,46.669999999999995
Aldi,drinks,12,2023,Wolverhampton,53.239999999999995
Aldi,bakery,12,2023,Wakefield,12.26
Aldi,drinks,12,2023,Sunderland,84.51999999999998
Aldi,health_products,12,2023,Bangor,17.09
Aldi,pets,12,2023,Bangor,20.549999999999997
Aldi,health_products,12,2023,Inverness,6.95
Sains,home,12,2023,Sunderland,800.1300000000001
ASDA,health_products,12,2023,Leeds,583.41
ASDA,food_cupboard,12,2023,Perth,256.02
ASDA,food_cupboard,12,2023,Plymouth,241.55999999999997
ASDA,home,12,2023,Leeds,785.2800000000001
ASDA,home,12,2023,Lancaster,1154.48
ASDA,frozen,12,2023,Colchester,47.76
ASDA,baby_products,12,2023,Doncaster,134.29999999999998
ASDA,frozen,12,2023,Winchester,23.51
Tesco,home,12,2023,Newcastle-upon-Tyne,954.64
Tesco,pets,12,2023,Derby,55.05
Tesco,fresh_food,12,2023,Brighton & Hove,200.42000000000004
Tesco,pets,12,2023,Edinburgh,87.84
Tesco,pets,12,2023,Londonderry,127.7
Morrisons,fresh_food,12,2023,Winchester,125.71
Morrisons,drinks,12,2023,Swansea,466.38
Morrisons,health_products,12,2023,Aberdeen,550.0
Aldi,fresh_food,12,2023,Aberdeen,104.12
Aldi,drinks,12,2023,Lincoln,66.67
Aldi,fresh_food,12,2023,Peterborough,67.97999999999999
Sains,frozen,12,2023,Sheffield,35.0
Sains,fresh_food,12,2023,Doncaster,207.97
Sains,health_products,12,2023,York,881.7
Sains,food_cupboard,12,2023,Newcastle-upon-Tyne,259.92999999999995
Sains,pets,12,2023,Perth,150.25
Sains,pets,12,2023,Exeter,126.60000000000001
Sains,household,12,2023,Sheffield,249.94000000000003
ASDA,drinks,12,2023,Nottingham,402.5299999999999
Tesco,fresh_food,12,2023,Wells,164.01999999999995
Tesco,home,12,2023,Chichester,925.2600000000001
Tesco,bakery,12,2023,Norwich,18.05
Tesco,home,12,2023,Bristol,919.0100000000001
Aldi,fresh_food,12,2023,Milton Keynes,73.26000000000002
Aldi,fresh_food,12,2023,Stoke on Trent,69.14000000000001
Aldi,drinks,12,2023,Nottingham,53.77
Aldi,baby_products,12,2023,Winchester,2.14
Aldi,fresh_food,12,2023,Winchester,64.75
Sains,fresh_food,12,2023,Carlisle,244.88
ASDA,bakery,12,2023,Nottingham,140.70000000000002
ASDA,home,12,2023,Newport,1046.5
Tesco,drinks,12,2023,Chester,651.02
Tesco,household,12,2023,Ely,81.39999999999999
Morrisons,drinks,12,2023,Peterborough,726.7600000000001
Morrisons,home,12,2023,Brighton & Hove,364.53
Morrisons,household,12,2023,Bradford,95.09
Morrisons,home,12,2023,Ely,458.30000000000007
Aldi,fresh_food,12,2023,Lichfield,81.99
Aldi,food_cupboard,12,2023,Aberdeen,24.13
Sains,health_products,12,2023,Newport,991.8
Sains,fresh_food,12,2023,Wrexham,256.65
Sains,drinks,12,2023,Bath,452.2000000000001
Sains,home,12,2023,Peterborough,688.3100000000001
ASDA,fresh_food,12,2023,Ely,352.11999999999995
ASDA,frozen,12,2023,Swansea,46.3
ASDA,free-from,12,2023,Gloucester,49.06
ASDA,frozen,12,2023,Kingston-upon-Hull,40.05
ASDA,household,12,2023,Salisbury,186.97
ASDA,free-from,12,2023,Lancaster,34.0
Tesco,pets,12,2023,Leeds,72.25
Tesco,home,12,2023,Chester,812.6600000000001
Tesco,fresh_food,12,2023,Truro,238.64
Tesco,pets,12,2023,Winchester,66.60000000000001
Tesco,pets,12,2023,Bangor,163.75000000000003
Tesco,frozen,12,2023,Lisburn,66.49000000000001
Morrisons,bakery,12,2023,St Albans,16.47
Morrisons,fresh_food,12,2023,Doncaster,116.08
Morrisons,home,12,2023,Bristol,410.53000000000003
Morrisons,home,12,2023,Birmingham,412.99
Aldi,drinks,12,2023,Inverness,63.18000000000001
Aldi,food_cupboard,12,2023,Cambridge,38.54
Aldi,free-from,12,2023,Leicester,1.09
Aldi,bakery,12,2023,Salisbury,10.61
Aldi,drinks,12,2023,Londonderry,23.04
Sains,home,12,2023,Chichester,917.1400000000001
Sains,bakery,12,2023,Gloucester,37.78
Sains,pets,12,2023,Durham,89.4
Sains,baby_products,12,2023,St Albans,46.38
ASDA,pets,12,2023,Norwich,87.22
ASDA,health_products,12,2023,Birmingham,606.16
ASDA,free-from,12,2023,Dundee,33.9
Tesco,food_cupboard,12,2023,Leicester,312.8399999999999
Morrisons,food_cupboard,12,2023,Cambridge,214.97999999999993
Morrisons,home,12,2023,Coventry,598.07
Morrisons,pets,12,2023,St Albans,87.1
Aldi,bakery,12,2023,Southampton,7.6499999999999995
Aldi,pets,12,2023,Preston,1.48
Aldi,pets,12,2023,Sunderland,1.1400000000000001
Sains,household,12,2023,Cambridge,212.24
Sains,drinks,12,2023,Glasgow,511.75
ASDA,food_cupboard,12,2023,Doncaster,272.67999999999995
ASDA,bakery,12,2023,Exeter,64.94
ASDA,baby_products,12,2023,Southampton,133.53000000000003
Tesco,home,12,2023,Portsmouth,872.3600000000001
Tesco,home,12,2023,Dunfermline,893.6800000000001
Tesco,drinks,12,2023,Colchester,544.6899999999999
Tesco,bakery,12,2023,Leeds,16.89
Morrisons,fresh_food,12,2023,Newport,146.34999999999997
Morrisons,pets,12,2023,York,103.59
Morrisons,health_products,12,2023,Worcester,436.9299999999999
Morrisons,drinks,12,2023,Lancaster,569.6600000000001
Morrisons,home,12,2023,Newry,644.51
Morrisons,fresh_food,12,2023,Exeter,111.03999999999999
Morrisons,baby_products,12,2023,Newcastle-upon-Tyne,31.75
Aldi,food_cupboard,12,2023,Carlisle,42.58000000000001
Aldi,bakery,12,2023,Lichfield,6.32
Aldi,pets,12,2023,Winchester,5.49
Sains,home,12,2023,Carlisle,674.4
Sains,household,12,2023,Lichfield,255.41999999999996
Sains,pets,12,2023,Wakefield,150.45
ASDA,home,12,2023,Kingston-upon-Hull,859.44
ASDA,household,12,2023,Wolverhampton,274.09999999999997
ASDA,bakery,12,2023,Sheffield,46.14999999999999
ASDA,bakery,12,2023,Londonderry,51.949999999999996
Tesco,home,12,2023,St Asaph,610.59
Tesco,home,12,2023,Plymouth,762.85
Tesco,household,12,2023,Inverness,72.88
Morrisons,free-from,12,2023,Norwich,26.09
Morrisons,baby_products,12,2023,Bangor,160.89
Morrisons,fresh_food,12,2023,Plymouth,151.89
Morrisons,fresh_food,12,2023,Stoke on Trent,176.83
Morrisons,bakery,12,2023,Doncaster,38.03
Morrisons,bakery,12,2023,Chichester,11.73
Aldi,fresh_food,12,2023,Glasgow,106.91999999999999
Aldi,health_products,12,2023,Exeter,20.74
Sains,health_products,12,2023,Gloucester,863.8499999999999
ASDA,health_products,12,2023,Lisburn,665.6399999999999
ASDA,home,12,2023,St Asaph,1250.2500000000002
ASDA,food_cupboard,12,2023,Birmingham,237.42999999999995
ASDA,free-from,12,2023,Preston,18.0
ASDA,pets,12,2023,Inverness,69.93
Tesco,baby_products,12,2023,Milton Keynes,86.08999999999999
Tesco,pets,12,2023,Bath,147.23
Tesco,household,12,2023,St Davids,88.13999999999999
Tesco,household,12,2023,Worcester,96.19
Tesco,drinks,12,2023,Leicester,597.7399999999999
Tesco,pets,12,2023,Sunderland,59.85
Tesco,bakery,12,2023,Swansea,38.589999999999996
Morrisons,health_products,12,2023,Westminster,380.18
Morrisons,baby_products,12,2023,Leeds,39.0
Morrisons,health_products,12,2023,Wrexham,408.76000000000005
Morrisons,health_products,12,2023,Salisbury,664.5100000000001
Morrisons,frozen,12,2023,Exeter,63.59
Morrisons,health_products,12,2023,Brighton & Hove,541.3499999999999
Morrisons,bakery,12,2023,Exeter,21.269999999999996
Aldi,free-from,12,2023,Edinburgh,3.17
Sains,frozen,12,2023,Swansea,53.95
Sains,baby_products,12,2023,Oxford,66.4
ASDA,fresh_food,12,2023,Newcastle-upon-Tyne,261.4800000000001
ASDA,fresh_food,12,2023,Sunderland,273.62
ASDA,fresh_food,12,2023,Exeter,269.52000000000004
ASDA,home,12,2023,Newcastle-upon-Tyne,814.0000000000001
ASDA,bakery,12,2023,Peterborough,41.45000000000001
ASDA,pets,12,2023,Westminster,113.19999999999997
ASDA,bakery,12,2023,Armagh,70.7
Tesco,health_products,12,2023,Milton Keynes,709.0200000000001
Tesco,drinks,12,2023,Manchester,699.3899999999999
Tesco,bakery,12,2023,Southend-on-Sea,34.900000000000006
Morrisons,food_cupboard,12,2023,St Albans,196.43999999999997
Morrisons,food_cupboard,12,2023,Brighton & Hove,232.87999999999997
Morrisons,bakery,12,2023,Coventry,26.830000000000002
Morrisons,food_cupboard,12,2023,Chelmsford,225.8900000000001
Morrisons,household,12,2023,Armagh,70.78
Morrisons,bakery,12,2023,Cardiff,14.870000000000001
Morrisons,pets,12,2023,Bristol,38.690000000000005
Aldi,frozen,12,2023,Chichester,29.160000000000004
Aldi,household,12,2023,Sheffield,14.710000000000003
Aldi,pets,12,2023,Stirling,16.68
Sains,fresh_food,12,2023,Plymouth,237.04
Sains,home,12,2023,Newry,883.2199999999999
Sains,drinks,12,2023,Preston,578.8300000000002
Sains,food_cupboard,12,2023,Ripon,315.17999999999984
Sains,frozen,12,2023,Lancaster,26.86
Sains,household,12,2023,Coventry,265.82
Sains,bakery,12,2023,Durham,28.59
Sains,bakery,12,2023,Lancaster,11.65
ASDA,pets,12,2023,Newry,75.14
Tesco,food_cupboard,12,2023,Brighton & Hove,271.71999999999997
Tesco,health_products,12,2023,Chester,750.68
Tesco,pets,12,2023,Wells,40.94
Tesco,household,12,2023,Liverpool,129.78999999999996
Morrisons,health_products,12,2023,Newcastle-upon-Tyne,405.43000000000006
Morrisons,household,12,2023,Truro,79.99
Morrisons,health_products,12,2023,Stirling,434.2899999999999
Morrisons,food_cupboard,12,2023,Exeter,207.87000000000003
Morrisons,bakery,12,2023,Carlisle,39.85
Morrisons,bakery,12,2023,Peterborough,33.150000000000006
Aldi,food_cupboard,12,2023,Oxford,41.89
Aldi,food_cupboard,12,2023,Bradford,24.570000000000004
Aldi,frozen,12,2023,Manchester,20.77
Sains,pets,12,2023,Dundee,75.35
Sains,home,12,2023,Ely,591.8500000000001
Sains,household,12,2023,Chelmsford,251.34999999999997
Sains,frozen,12,2023,Truro,44.300000000000004
ASDA,fresh_food,12,2023,Lisburn,314.14
ASDA,drinks,12,2023,Chelmsford,570.7
ASDA,food_cupboard,12,2023,Southampton,243.86999999999998
ASDA,household,12,2023,Nottingham,278.29999999999995
ASDA,frozen,12,2023,Lichfield,23.1
Tesco,home,12,2023,Derby,858.7599999999999
Tesco,pets,12,2023,Doncaster,85.2
Tesco,household,12,2023,Newport,99.02000000000001
Tesco,frozen,12,2023,Lancaster,48.36000000000001
Morrisons,free-from,12,2023,Chester,30.279999999999998
Morrisons,health_products,12,2023,Hereford,459.22
Morrisons,fresh_food,12,2023,Salford,95.35
Morrisons,baby_products,12,2023,Dundee,44.8
Morrisons,household,12,2023,Hereford,84.81
Aldi,baby_products,12,2023,Coventry,5.640000000000001
Aldi,frozen,12,2023,Kingston-upon-Hull,17.5
Aldi,pets,12,2023,Dundee,0.65
Sains,free-from,12,2023,Cambridge,219.10000000000005
Sains,bakery,12,2023,Chester,14.4
Sains,baby_products,12,2023,Bradford,106.72000000000001
Sains,bakery,12,2023,Dundee,22.939999999999998
Sains,frozen,12,2023,Westminster,51.29
Sains,bakery,12,2023,Lichfield,22.599999999999998
ASDA,household,12,2023,Stoke on Trent,372.63999999999993
ASDA,drinks,12,2023,Salford,502.97999999999996
ASDA,bakery,12,2023,Leeds,65.1
ASDA,food_cupboard,12,2023,Leicester,230.12999999999997
ASDA,household,12,2023,Chichester,362.55
ASDA,home,12,2023,Chichester,1364.3500000000001
ASDA,bakery,12,2023,Salford,47.75
ASDA,frozen,12,2023,Nottingham,37.05
ASDA,bakery,12,2023,Bristol,55.199999999999996
Tesco,fresh_food,12,2023,Newry,233.87999999999997
Tesco,household,12,2023,Peterborough,86.99000000000001
Morrisons,fresh_food,12,2023,Hereford,107.34999999999998
Morrisons,drinks,12,2023,Carlisle,527.9399999999999
Morrisons,household,12,2023,Exeter,90.00999999999999
Morrisons,health_products,12,2023,Londonderry,486.0200000000001
Aldi,fresh_food,12,2023,Bangor,188.80999999999997
Aldi,health_products,12,2023,Durham,5.91
Aldi,frozen,12,2023,Sunderland,30.830000000000002
Aldi,bakery,12,2023,Perth,12.82
Aldi,household,12,2023,Plymouth,13.180000000000001
Aldi,pets,12,2023,Leeds,3.64
Sains,home,12,2023,Ripon,850.73
Sains,health_products,12,2023,Armagh,959.3999999999999
Sains,household,12,2023,Kingston-upon-Hull,352.02
Sains,bakery,12,2023,Portsmouth,20.4
Sains,free-from,12,2023,St Davids,220.12999999999994
ASDA,fresh_food,12,2023,Perth,243.35
ASDA,fresh_food,12,2023,Carlisle,278.9599999999999
ASDA,pets,12,2023,Manchester,88.52
ASDA,home,12,2023,Ely,832.58
ASDA,baby_products,12,2023,Coventry,104.88000000000001
ASDA,baby_products,12,2023,Chelmsford,133.62
Tesco,health_products,12,2023,Leicester,764.47
Tesco,pets,12,2023,Southend-on-Sea,102.44
Morrisons,pets,12,2023,Perth,85.36999999999999
Morrisons,frozen,12,2023,Dundee,50.42
Morrisons,household,12,2023,Preston,83.32
Morrisons,food_cupboard,12,2023,Newry,212.89
Morrisons,pets,12,2023,Colchester,83.68999999999998
Aldi,food_cupboard,12,2023,Southampton,50.390000000000015
Aldi,fresh_food,12,2023,Birmingham,89.85
Aldi,pets,12,2023,Milton Keynes,5.67
Sains,food_cupboard,12,2023,Salford,297.61
Sains,drinks,12,2023,Wrexham,427.0
ASDA,bakery,12,2023,Wells,50.55
ASDA,household,12,2023,Canterbury,225.08
ASDA,fresh_food,12,2023,Bristol,283.18000000000006
ASDA,bakery,12,2023,Liverpool,37.099999999999994
ASDA,frozen,12,2023,Sheffield,32.25
Tesco,drinks,12,2023,Wakefield,561.6
Tesco,home,12,2023,Durham,594.3399999999999
Tesco,pets,12,2023,Brighton & Hove,58.85
Morrisons,frozen,12,2023,St Davids,56.02
Morrisons,baby_products,12,2023,Westminster,85.44
Morrisons,home,12,2023,Plymouth,586.3699999999999
Morrisons,frozen,12,2023,Salford,47.59
Morrisons,bakery,12,2023,Westminster,7.59
Aldi,fresh_food,12,2023,Bristol,71.5
Aldi,frozen,12,2023,Plymouth,24.15
Aldi,drinks,12,2023,Doncaster,54.88000000000001
Aldi,drinks,12,2023,Southampton,59.09000000000001
Sains,food_cupboard,12,2023,Dundee,334.70000000000005
Sains,household,12,2023,Newry,207.44
Sains,drinks,12,2023,Southend-on-Sea,475.3
Sains,fresh_food,12,2023,Sunderland,252.6
Sains,baby_products,12,2023,Carlisle,38.3
ASDA,household,12,2023,Wells,304.55
ASDA,baby_products,12,2023,Bangor,241.31
ASDA,baby_products,12,2023,Kingston-upon-Hull,82.25
ASDA,drinks,12,2023,Bangor,868.9900000000001
ASDA,food_cupboard,12,2023,Inverness,257.44
ASDA,pets,12,2023,Stirling,58.800000000000004
Tesco,food_cupboard,12,2023,Milton Keynes,273.30999999999995
Tesco,frozen,12,2023,Wrexham,86.79
Tesco,fresh_food,12,2023,York,225.9699999999999
Tesco,frozen,12,2023,York,70.35
Morrisons,food_cupboard,12,2023,Coventry,228.80999999999992
Morrisons,health_products,12,2023,Ripon,375.02000000000004
Morrisons,home,12,2023,Armagh,555.9100000000001
Morrisons,household,12,2023,Wrexham,103.22999999999999
Morrisons,free-from,12,2023,Swansea,8.05
Sains,household,12,2023,Colchester,242.43
