supermarket,product_category,month,year,city,sales
Sains,household,3,2023,Preston,306.1
ASDA,frozen,3,2023,Newry,35.400000000000006
ASDA,household,3,2023,Brighton & Hove,289.82
ASDA,frozen,3,2023,Worcester,15.6
Sains,baby_products,3,2023,Preston,73.91
Tesco,drinks,3,2023,York,737.2299999999999
Tesco,frozen,3,2023,Brighton & Hove,63.30000000000001
Tesco,bakery,3,2023,Sheffield,40.4
Morrisons,health_products,3,2023,Nottingham,534.24
Morrisons,food_cupboard,3,2023,Bradford,208.10999999999987
Morrisons,fresh_food,3,2023,Durham,96.08
Morrisons,home,3,2023,Sheffield,705.9500000000002
Morrisons,household,3,2023,Chelmsford,49.39
Aldi,food_cupboard,3,2023,Lichfield,28.669999999999995
Aldi,food_cupboard,3,2023,St Albans,26.22
Aldi,food_cupboard,3,2023,Bangor,88.61999999999998
Aldi,household,3,2023,Sheffield,16.73
Aldi,free-from,3,2023,Lincoln,3.7800000000000002
Aldi,baby_products,3,2023,St Albans,6.08
Sains,health_products,3,2023,Wolverhampton,1011.7500000000001
Sains,health_products,3,2023,Chester,977.2
Sains,free-from,3,2023,Wakefield,247.63999999999996
Sains,bakery,3,2023,Ripon,15.05
ASDA,bakery,3,2023,Aberdeen,88.15
ASDA,food_cupboard,3,2023,Brighton & Hove,243.24000000000004
ASDA,drinks,3,2023,Cardiff,489.8599999999999
ASDA,free-from,3,2023,Southampton,31.9
Tesco,fresh_food,3,2023,Manchester,214.98
Morrisons,food_cupboard,3,2023,Portsmouth,203.93999999999997
Morrisons,household,3,2023,Leicester,102.82
Morrisons,home,3,2023,Belfast,416.38
Morrisons,bakery,3,2023,Newport,23.43
Morrisons,home,3,2023,Exeter,505.86
Aldi,drinks,3,2023,Sheffield,82.55999999999999
Aldi,frozen,3,2023,Salisbury,12.229999999999999
Aldi,health_products,3,2023,Southampton,6.58
Sains,pets,3,2023,Birmingham,85.89999999999999
Sains,baby_products,3,2023,Stirling,93.5
Sains,frozen,3,2023,Armagh,45.95
ASDA,pets,3,2023,Inverness,74.49
ASDA,drinks,3,2023,Southampton,416.13999999999993
ASDA,home,3,2023,Canterbury,1434.7600000000002
ASDA,pets,3,2023,Leicester,72.19000000000001
ASDA,pets,3,2023,Cardiff,124.35999999999999
Tesco,home,3,2023,Manchester,823.4799999999999
Tesco,household,3,2023,Durham,92.2
Morrisons,household,3,2023,Wolverhampton,65.83
Morrisons,fresh_food,3,2023,Perth,156.02000000000004
Morrisons,baby_products,3,2023,Portsmouth,51.6
Morrisons,bakery,3,2023,Lichfield,15.73
Morrisons,pets,3,2023,Plymouth,91.76000000000002
Morrisons,free-from,3,2023,Wells,12.299999999999999
Sains,food_cupboard,3,2023,Plymouth,253.16999999999993
Sains,fresh_food,3,2023,Chichester,243.38999999999996
Sains,health_products,3,2023,Coventry,1053.5
Sains,pets,3,2023,Lincoln,120.05
ASDA,household,3,2023,Liverpool,405.09
ASDA,bakery,3,2023,Derby,73.0
ASDA,household,3,2023,Coventry,366.99999999999994
ASDA,fresh_food,3,2023,Milton Keynes,248.16999999999996
ASDA,frozen,3,2023,Sunderland,40.25
ASDA,drinks,3,2023,Oxford,715.9399999999999
Tesco,pets,3,2023,Dundee,115.4
Tesco,frozen,3,2023,Newport,52.8
Tesco,baby_products,3,2023,Birmingham,74.59999999999998
Morrisons,drinks,3,2023,Carlisle,423.95
Morrisons,fresh_food,3,2023,Canterbury,114.83999999999997
Morrisons,drinks,3,2023,Manchester,516.1800000000001
Morrisons,health_products,3,2023,Chester,363.36999999999995
Morrisons,food_cupboard,3,2023,St Albans,239.15000000000012
Morrisons,pets,3,2023,Milton Keynes,67.42999999999999
Morrisons,pets,3,2023,Belfast,85.93
Aldi,food_cupboard,3,2023,Canterbury,31.579999999999995
Aldi,food_cupboard,3,2023,Bradford,31.93
Aldi,bakery,3,2023,Wakefield,8.47
Sains,home,3,2023,Southampton,595.35
Sains,household,3,2023,St Albans,345.99
Sains,frozen,3,2023,Belfast,35.84
ASDA,home,3,2023,Plymouth,1030.4500000000003
ASDA,bakery,3,2023,Manchester,80.1
Tesco,drinks,3,2023,Coventry,504.08
Tesco,health_products,3,2023,Westminster,875.1600000000001
Morrisons,bakery,3,2023,Chichester,11.93
Morrisons,pets,3,2023,Kingston-upon-Hull,81.04000000000002
Morrisons,free-from,3,2023,Portsmouth,27.6
Morrisons,baby_products,3,2023,Ripon,77.85
Aldi,bakery,3,2023,Nottingham,1.78
Aldi,household,3,2023,Chester,13.85
Aldi,health_products,3,2023,Stirling,1.44
Morrisons,pets,3,2023,London,58.530000000000015
Sains,free-from,3,2023,Sheffield,217.15
Sains,drinks,3,2023,Lancaster,431.93999999999994
Sains,fresh_food,3,2023,Worcester,298.2299999999999
Sains,household,3,2023,Durham,544.6300000000001
Sains,fresh_food,3,2023,Stoke on Trent,305.2
Sains,pets,3,2023,Inverness,178.2
Sains,health_products,3,2023,Perth,889.1499999999997
Sains,bakery,3,2023,Cambridge,16.39
ASDA,pets,3,2023,Southampton,91.10000000000001
ASDA,pets,3,2023,Derby,74.77000000000001
ASDA,fresh_food,3,2023,Norwich,228.52999999999997
ASDA,pets,3,2023,Chichester,47.05
ASDA,frozen,3,2023,Bradford,37.22
Tesco,food_cupboard,3,2023,Leicester,326.9799999999999
Tesco,home,3,2023,Chester,678.28
Morrisons,health_products,3,2023,Sunderland,407.83
Morrisons,health_products,3,2023,Newport,468.44
Morrisons,food_cupboard,3,2023,Leicester,186.26
Aldi,fresh_food,3,2023,Stoke on Trent,72.14
Aldi,baby_products,3,2023,Newport,2.67
Aldi,baby_products,3,2023,Londonderry,9.11
Aldi,baby_products,3,2023,Winchester,2.44
ASDA,fresh_food,3,2023,Wakefield,282.6099999999999
ASDA,baby_products,3,2023,Manchester,124.88999999999999
Morrisons,bakery,3,2023,Belfast,25.28
Morrisons,drinks,3,2023,Cardiff,484.12000000000006
Morrisons,food_cupboard,3,2023,Canterbury,190.79000000000002
Morrisons,home,3,2023,Nottingham,568.34
Morrisons,drinks,3,2023,Canterbury,446.53000000000003
Aldi,baby_products,3,2023,Swansea,2.48
Aldi,drinks,3,2023,Glasgow,53.92000000000001
Aldi,pets,3,2023,Salisbury,7.8500000000000005
Sains,health_products,3,2023,Swansea,863.5999999999999
Sains,health_products,3,2023,Bristol,1115.65
Sains,bakery,3,2023,Salford,26.650000000000002
Sains,frozen,3,2023,Perth,55.260000000000005
ASDA,food_cupboard,3,2023,Southampton,277.73
ASDA,home,3,2023,Winchester,1442.27
ASDA,food_cupboard,3,2023,St Albans,248.42000000000002
ASDA,baby_products,3,2023,Newry,129.53
Tesco,health_products,3,2023,Durham,444.27000000000004
Tesco,baby_products,3,2023,Newry,81.0
Morrisons,baby_products,3,2023,London,41.449999999999996
Morrisons,free-from,3,2023,Plymouth,14.25
Aldi,fresh_food,3,2023,Wolverhampton,89.7
Aldi,drinks,3,2023,Bangor,207.07000000000005
Aldi,frozen,3,2023,Dundee,42.2
Sains,bakery,3,2023,Newport,30.450000000000003
Sains,bakery,3,2023,Edinburgh,30.789999999999996
Sains,drinks,3,2023,Dundee,515.3499999999999
Sains,fresh_food,3,2023,Winchester,256.4
Sains,drinks,3,2023,Salford,481.5
Sains,drinks,3,2023,Edinburgh,430.50000000000006
ASDA,drinks,3,2023,Newcastle-upon-Tyne,469.59
ASDA,drinks,3,2023,Glasgow,439.25000000000006
ASDA,home,3,2023,Worcester,1151.47
Tesco,health_products,3,2023,York,511.15000000000003
Tesco,drinks,3,2023,Milton Keynes,475.80000000000007
Tesco,frozen,3,2023,Dundee,65.05000000000001
Morrisons,fresh_food,3,2023,Coventry,147.75999999999996
Morrisons,fresh_food,3,2023,Kingston-upon-Hull,119.66999999999999
Morrisons,home,3,2023,Coventry,531.78
Morrisons,health_products,3,2023,Coventry,335.74
Morrisons,free-from,3,2023,Bath,10.85
Morrisons,bakery,3,2023,Londonderry,12.04
Aldi,free-from,3,2023,Leicester,2.48
Sains,bakery,3,2023,Exeter,27.300000000000004
Sains,drinks,3,2023,Westminster,576.35
Sains,frozen,3,2023,Bath,58.29
ASDA,fresh_food,3,2023,Derby,308.05999999999995
ASDA,bakery,3,2023,Dundee,98.18
ASDA,pets,3,2023,Wells,73.76
Tesco,fresh_food,3,2023,Durham,201.99999999999997
Tesco,health_products,3,2023,Colchester,509.46999999999986
Tesco,pets,3,2023,Bangor,106.5
Tesco,baby_products,3,2023,Inverness,65.34
Tesco,baby_products,3,2023,Liverpool,118.14999999999998
Morrisons,household,3,2023,St Davids,66.81
Morrisons,household,3,2023,York,85.73
Morrisons,drinks,3,2023,Chichester,575.83
Morrisons,frozen,3,2023,Newcastle-upon-Tyne,59.95000000000001
Morrisons,baby_products,3,2023,Kingston-upon-Hull,121.77999999999999
Morrisons,food_cupboard,3,2023,York,227.80999999999997
Morrisons,home,3,2023,Hereford,608.5100000000001
Aldi,fresh_food,3,2023,Lichfield,123.65000000000005
Aldi,fresh_food,3,2023,Bangor,152.01000000000002
Aldi,frozen,3,2023,Southampton,28.68
Aldi,bakery,3,2023,Southend-on-Sea,8.149999999999999
Sains,frozen,3,2023,Oxford,81.55000000000001
Sains,household,3,2023,Portsmouth,280.39000000000004
Sains,bakery,3,2023,Chichester,25.76
Sains,bakery,3,2023,Bath,20.49
ASDA,health_products,3,2023,Sunderland,518.5899999999999
ASDA,health_products,3,2023,Swansea,598.93
ASDA,home,3,2023,Brighton & Hove,1261.74
ASDA,pets,3,2023,Wrexham,199.13
Tesco,home,3,2023,Lancaster,1027.4
Tesco,fresh_food,3,2023,Newport,183.04999999999995
