supermarket,product_category,month,year,city,sales
ASDA,health_products,9,2023,Lincoln,623.85
Tesco,frozen,9,2023,Preston,66.2
Tesco,food_cupboard,9,2023,Brighton & Hove,241.68999999999997
Tesco,food_cupboard,9,2023,Nottingham,290.71
Tesco,home,9,2023,Glasgow,829.91
Tesco,frozen,9,2023,Derby,51.25000000000001
Tesco,drinks,9,2023,St Davids,454.94
Morrisons,drinks,9,2023,Birmingham,568.0200000000001
Morrisons,baby_products,9,2023,Aberdeen,58.589999999999996
Morrisons,food_cupboard,9,2023,Truro,200.20999999999995
Morrisons,baby_products,9,2023,Southampton,78.13000000000001
Aldi,frozen,9,2023,Wakefield,20.74
Aldi,frozen,9,2023,Exeter,23.900000000000006
Aldi,health_products,9,2023,Armagh,9.8
Aldi,drinks,9,2023,Oxford,75.86
Sains,frozen,9,2023,Lisburn,46.7
ASDA,bakery,9,2023,Chichester,79.69000000000001
ASDA,health_products,9,2023,Liverpool,783.0300000000005
ASDA,fresh_food,9,2023,Wells,280.08000000000004
ASDA,frozen,9,2023,Newport,34.480000000000004
ASDA,food_cupboard,9,2023,Wolverhampton,240.66000000000003
ASDA,baby_products,9,2023,Exeter,124.2
Tesco,baby_products,9,2023,St Albans,149.95
Tesco,baby_products,9,2023,York,100.95
Morrisons,health_products,9,2023,Lichfield,485.01000000000005
Morrisons,bakery,9,2023,Londonderry,20.009999999999998
Morrisons,health_products,9,2023,Wakefield,452.0799999999999
Morrisons,free-from,9,2023,Chester,17.24
Morrisons,free-from,9,2023,Preston,19.5
Morrisons,pets,9,2023,Ely,45.30000000000001
Aldi,household,9,2023,Chester,12.07
Aldi,drinks,9,2023,Derby,73.49999999999999
Aldi,food_cupboard,9,2023,Doncaster,38.62
Aldi,drinks,9,2023,Chichester,47.42
Morrisons,pets,9,2023,York,72.53000000000002
Sains,fresh_food,9,2023,Chester,279.71
Sains,fresh_food,9,2023,Southampton,245.12000000000003
Sains,pets,9,2023,Dunfermline,116.5
ASDA,drinks,9,2023,St Asaph,464.20000000000005
ASDA,baby_products,9,2023,Southend-on-Sea,136.03
Tesco,pets,9,2023,Wrexham,72.44000000000001
Tesco,food_cupboard,9,2023,Ripon,287.53
Tesco,food_cupboard,9,2023,Canterbury,264.17999999999995
Tesco,health_products,9,2023,Salisbury,745.45
Tesco,household,9,2023,Liverpool,82.89
Tesco,pets,9,2023,Westminster,77.14999999999999
Morrisons,fresh_food,9,2023,Ely,145.73
Morrisons,baby_products,9,2023,Peterborough,25.2
Morrisons,household,9,2023,Sunderland,96.58999999999999
Morrisons,household,9,2023,York,26.45
Aldi,fresh_food,9,2023,St Albans,96.95999999999997
Aldi,bakery,9,2023,Salisbury,1.89
Aldi,household,9,2023,Lincoln,15.11
Aldi,frozen,9,2023,Doncaster,20.32
Aldi,frozen,9,2023,Aberdeen,19.72
Sains,household,9,2023,Doncaster,213.94
ASDA,bakery,9,2023,Wells,79.35
ASDA,health_products,9,2023,London,782.7500000000001
ASDA,food_cupboard,9,2023,Chelmsford,289.23999999999995
ASDA,free-from,9,2023,Chelmsford,68.8
ASDA,baby_products,9,2023,Dunfermline,86.69999999999999
Tesco,pets,9,2023,Coventry,77.24
Tesco,fresh_food,9,2023,Inverness,234.59999999999997
Tesco,health_products,9,2023,Durham,856.2800000000001
Tesco,health_products,9,2023,St Albans,530.64
Tesco,baby_products,9,2023,Leeds,99.20000000000002
Morrisons,free-from,9,2023,Lichfield,11.5
Morrisons,pets,9,2023,Kingston-upon-Hull,68.96
Morrisons,fresh_food,9,2023,Edinburgh,138.94
Morrisons,pets,9,2023,Lancaster,46.87
Morrisons,home,9,2023,Norwich,481.87
Morrisons,household,9,2023,Lincoln,60.800000000000004
Aldi,food_cupboard,9,2023,Birmingham,35.78
Aldi,drinks,9,2023,Brighton & Hove,59.52
Aldi,health_products,9,2023,Coventry,11.440000000000001
Sains,food_cupboard,9,2023,Belfast,259.40000000000003
Sains,food_cupboard,9,2023,Dundee,248.7599999999999
Sains,fresh_food,9,2023,St Albans,160.24999999999997
Sains,pets,9,2023,Coventry,83.15
Sains,bakery,9,2023,Stoke on Trent,21.939999999999998
ASDA,food_cupboard,9,2023,Southend-on-Sea,243.52999999999992
ASDA,bakery,9,2023,Dundee,75.1
ASDA,health_products,9,2023,Winchester,550.8299999999999
Tesco,frozen,9,2023,Hereford,46.800000000000004
Tesco,baby_products,9,2023,Newry,61.24000000000001
Morrisons,food_cupboard,9,2023,Ripon,254.32000000000005
Morrisons,pets,9,2023,Preston,91.84000000000002
Morrisons,health_products,9,2023,Worcester,359.7300000000001
Aldi,household,9,2023,Bangor,40.17000000000001
Aldi,health_products,9,2023,Bristol,9.16
Aldi,bakery,9,2023,St Albans,6.709999999999999
Aldi,frozen,9,2023,Worcester,28.909999999999997
Aldi,free-from,9,2023,Newport,1.49
Aldi,health_products,9,2023,Londonderry,2.77
Sains,health_products,9,2023,Sheffield,993.24
Sains,home,9,2023,Swansea,501.1700000000001
Sains,free-from,9,2023,Dunfermline,246.75
Sains,pets,9,2023,Dundee,88.30000000000001
Sains,drinks,9,2023,Bath,588.1000000000001
Sains,frozen,9,2023,Lancaster,51.25
Tesco,drinks,9,2023,Wells,617.77
Tesco,health_products,9,2023,Liverpool,574.0699999999998
Tesco,drinks,9,2023,Perth,507.1500000000001
Tesco,frozen,9,2023,Bristol,29.95
Morrisons,baby_products,9,2023,Colchester,71.64999999999999
Morrisons,free-from,9,2023,Salford,16.5
Morrisons,baby_products,9,2023,Doncaster,117.89
Aldi,fresh_food,9,2023,Perth,86.41999999999999
Aldi,fresh_food,9,2023,Carlisle,71.28999999999999
Aldi,household,9,2023,Gloucester,15.970000000000002
Aldi,household,9,2023,Southampton,15.75
Aldi,fresh_food,9,2023,Bradford,102.46000000000002
Sains,home,9,2023,Gloucester,989.5200000000001
ASDA,household,9,2023,Kingston-upon-Hull,207.24
ASDA,drinks,9,2023,Truro,395.38
ASDA,free-from,9,2023,Carlisle,48.089999999999996
ASDA,frozen,9,2023,Lichfield,34.55
ASDA,pets,9,2023,Durham,36.54
ASDA,baby_products,9,2023,Cardiff,106.18
Tesco,food_cupboard,9,2023,Salford,294.26999999999987
Tesco,drinks,9,2023,Norwich,409.42
Tesco,bakery,9,2023,Chester,55.09
Tesco,frozen,9,2023,Newcastle-upon-Tyne,26.35
Morrisons,fresh_food,9,2023,Ripon,155.09000000000003
Morrisons,drinks,9,2023,St Albans,609.6100000000001
Morrisons,baby_products,9,2023,Chelmsford,82.6
Morrisons,household,9,2023,Durham,74.12
Morrisons,drinks,9,2023,Lichfield,376.99
Aldi,bakery,9,2023,Leicester,6.8
Aldi,food_cupboard,9,2023,Nottingham,20.830000000000002
Aldi,household,9,2023,Bath,11.46
Aldi,drinks,9,2023,Perth,50.349999999999994
Sains,free-from,9,2023,Doncaster,278.21999999999997
Sains,household,9,2023,Derby,169.60000000000002
Sains,free-from,9,2023,Cardiff,214.37999999999997
ASDA,health_products,9,2023,Chester,606.9200000000003
ASDA,fresh_food,9,2023,Glasgow,224.74
ASDA,health_products,9,2023,Leeds,670.2900000000001
ASDA,bakery,9,2023,Birmingham,95.05000000000001
Tesco,health_products,9,2023,Stoke on Trent,580.71
Tesco,household,9,2023,Sunderland,89.34
Tesco,home,9,2023,Bangor,1502.9399999999998
Tesco,food_cupboard,9,2023,Worcester,321.92999999999984
Tesco,frozen,9,2023,Portsmouth,73.25
Morrisons,baby_products,9,2023,Wells,62.0
Aldi,bakery,9,2023,Southampton,3.6300000000000003
Aldi,health_products,9,2023,Hereford,13.350000000000001
Sains,home,9,2023,Truro,802.46
Sains,home,9,2023,Bristol,943.5900000000001
Sains,household,9,2023,Westminster,257.84000000000003
Sains,drinks,9,2023,Sheffield,411.19
Sains,pets,9,2023,Ely,124.65
Sains,drinks,9,2023,Brighton & Hove,379.29999999999995
ASDA,drinks,9,2023,Peterborough,420.5
ASDA,food_cupboard,9,2023,Stoke on Trent,279.7699999999999
ASDA,fresh_food,9,2023,Ripon,232.11999999999998
ASDA,food_cupboard,9,2023,Glasgow,275.75
ASDA,bakery,9,2023,Winchester,76.5
ASDA,food_cupboard,9,2023,Bristol,237.97999999999996
ASDA,pets,9,2023,Manchester,43.540000000000006
Tesco,health_products,9,2023,Lisburn,657.2800000000001
Tesco,baby_products,9,2023,Southampton,124.75
Tesco,bakery,9,2023,Cambridge,52.89
Tesco,baby_products,9,2023,Newport,90.55
Morrisons,health_products,9,2023,Wells,463.69999999999993
Morrisons,pets,9,2023,Cambridge,150.85999999999999
Morrisons,food_cupboard,9,2023,Canterbury,218.5
Morrisons,free-from,9,2023,Wolverhampton,14.58
Sains,home,9,2023,Manchester,663.95
Sains,health_products,9,2023,Milton Keynes,1019.4500000000002
Sains,household,9,2023,Chester,330.5
Sains,frozen,9,2023,Milton Keynes,64.13
ASDA,baby_products,9,2023,Salisbury,63.519999999999996
ASDA,health_products,9,2023,Chelmsford,717.8300000000002
ASDA,free-from,9,2023,London,34.55
Tesco,home,9,2023,Manchester,864.8600000000001
Tesco,bakery,9,2023,Durham,37.65
Tesco,frozen,9,2023,Cambridge,68.66999999999999
Morrisons,food_cupboard,9,2023,Colchester,214.52000000000004
Morrisons,health_products,9,2023,Leeds,359.81000000000006
Morrisons,household,9,2023,Swansea,57.95
Morrisons,pets,9,2023,Wolverhampton,86.06
Morrisons,health_products,9,2023,St Davids,433.9700000000001
Morrisons,pets,9,2023,Chelmsford,60.59000000000001
Aldi,pets,9,2023,Ely,12.08
Aldi,fresh_food,9,2023,Leeds,85.38000000000001
Sains,drinks,9,2023,Milton Keynes,325.19999999999993
Sains,baby_products,9,2023,Nottingham,75.6
Sains,free-from,9,2023,Leicester,194.92999999999998
Sains,pets,9,2023,Bangor,186.69999999999996
ASDA,food_cupboard,9,2023,Oxford,317.31999999999994
ASDA,household,9,2023,Wolverhampton,342.33000000000004
ASDA,fresh_food,9,2023,Lichfield,248.37999999999994
ASDA,frozen,9,2023,Southampton,45.75
Tesco,health_products,9,2023,Swansea,707.0899999999999
Tesco,household,9,2023,Cardiff,89.28999999999999
Tesco,fresh_food,9,2023,Southampton,200.00000000000003
Tesco,baby_products,9,2023,Chester,95.04000000000002
Morrisons,fresh_food,9,2023,Bristol,129.12999999999997
Morrisons,free-from,9,2023,Colchester,18.28
Morrisons,frozen,9,2023,Swansea,61.730000000000004
Morrisons,fresh_food,9,2023,Preston,171.93999999999997
Morrisons,bakery,9,2023,Norwich,60.31
Morrisons,bakery,9,2023,Armagh,9.419999999999998
Aldi,food_cupboard,9,2023,Chester,33.60999999999999
Aldi,food_cupboard,9,2023,Southend-on-Sea,37.79000000000001
Aldi,household,9,2023,Wolverhampton,11.45
Sains,home,9,2023,Carlisle,802.5400000000001
Sains,bakery,9,2023,Lisburn,12.14
ASDA,home,9,2023,Hereford,978.72
ASDA,drinks,9,2023,Bristol,392.74
ASDA,pets,9,2023,Dunfermline,71.45
ASDA,pets,9,2023,Worcester,115.69
ASDA,household,9,2023,Southampton,291.2800000000001
Tesco,frozen,9,2023,Bangor,146.92
Morrisons,drinks,9,2023,Nottingham,589.7800000000001
Morrisons,health_products,9,2023,Coventry,728.02
Aldi,bakery,9,2023,Doncaster,6.2
Aldi,bakery,9,2023,Inverness,6.51
Aldi,free-from,9,2023,Gloucester,1.75
Morrisons,frozen,9,2023,Cardiff,44.22
Sains,food_cupboard,9,2023,Bangor,589.4900000000002
Sains,baby_products,9,2023,St Davids,123.36999999999999
Sains,free-from,9,2023,Wakefield,231.09
ASDA,home,9,2023,Bath,1246.22
ASDA,bakery,9,2023,Coventry,99.20000000000002
Tesco,drinks,9,2023,Brighton & Hove,568.54
Tesco,baby_products,9,2023,Stoke on Trent,111.2
Morrisons,food_cupboard,9,2023,Leicester,229.82999999999996
Aldi,food_cupboard,9,2023,Sheffield,37.86
Aldi,frozen,9,2023,Perth,28.540000000000006
Aldi,household,9,2023,Bristol,17.07
Aldi,household,9,2023,Stirling,10.81
Aldi,household,9,2023,Manchester,25.47
Sains,food_cupboard,9,2023,Preston,323.45000000000005
Sains,household,9,2023,Wakefield,196.85000000000002
Sains,food_cupboard,9,2023,Cardiff,304.8199999999999
Sains,fresh_food,9,2023,Milton Keynes,153.56
Sains,household,9,2023,Carlisle,189.52
ASDA,free-from,9,2023,Colchester,21.049999999999997
ASDA,baby_products,9,2023,Lincoln,126.50999999999999
ASDA,home,9,2023,Belfast,1142.35
Tesco,home,9,2023,Chelmsford,725.3900000000001
Tesco,drinks,9,2023,Worcester,466.86999999999995
Tesco,health_products,9,2023,Ely,484.42999999999995
Tesco,fresh_food,9,2023,Cardiff,147.58999999999997
Morrisons,pets,9,2023,Gloucester,62.18
Morrisons,home,9,2023,Wrexham,514.82
Morrisons,frozen,9,2023,St Albans,55.71
Morrisons,bakery,9,2023,Edinburgh,23.08
Aldi,food_cupboard,9,2023,Westminster,28.159999999999993
Aldi,frozen,9,2023,Stirling,34.08
Aldi,frozen,9,2023,Londonderry,25.629999999999995
Aldi,household,9,2023,Birmingham,9.370000000000001
Aldi,baby_products,9,2023,Nottingham,0.96
Sains,household,9,2023,Newcastle-upon-Tyne,208.17
Sains,free-from,9,2023,Oxford,255.85999999999996
Sains,health_products,9,2023,Coventry,817.3900000000001
Sains,home,9,2023,Peterborough,690.47
Sains,bakery,9,2023,Dundee,11.64
Sains,bakery,9,2023,York,37.290000000000006
ASDA,home,9,2023,Lincoln,1042.48
ASDA,frozen,9,2023,Bangor,87.55
Tesco,household,9,2023,Ripon,121.23000000000002
Morrisons,home,9,2023,St Albans,578.1600000000001
Morrisons,bakery,9,2023,Exeter,10.030000000000001
Aldi,food_cupboard,9,2023,Leicester,40.519999999999996
Aldi,household,9,2023,Perth,13.23
Aldi,health_products,9,2023,Perth,15.64
Aldi,pets,9,2023,Wrexham,4.63
Aldi,free-from,9,2023,Sunderland,2.6799999999999997
Sains,health_products,9,2023,Lichfield,1173.1000000000001
Sains,free-from,9,2023,Kingston-upon-Hull,261.94999999999993
Sains,health_products,9,2023,Birmingham,1107.09
Sains,food_cupboard,9,2023,Manchester,313.8799999999998
Sains,bakery,9,2023,Plymouth,17.89
ASDA,household,9,2023,Newport,328.04
ASDA,free-from,9,2023,Stirling,22.95
Tesco,home,9,2023,Westminster,775.23
Morrisons,health_products,9,2023,Inverness,367.58000000000004
Morrisons,baby_products,9,2023,Wakefield,69.39999999999999
Morrisons,pets,9,2023,Canterbury,47.279999999999994
Morrisons,frozen,9,2023,Dundee,48.2
Morrisons,baby_products,9,2023,Cambridge,48.48000000000001
Aldi,health_products,9,2023,Milton Keynes,17.13
Aldi,health_products,9,2023,Birmingham,5.67
Sains,drinks,9,2023,Bristol,530.9200000000001
Sains,fresh_food,9,2023,Hereford,195.83999999999997
Sains,baby_products,9,2023,Salisbury,59.8
Sains,drinks,9,2023,Wolverhampton,648.35
Sains,free-from,9,2023,Swansea,189.10000000000002
Sains,household,9,2023,Lisburn,204.84000000000003
Sains,household,9,2023,Ripon,234.82000000000002
Sains,drinks,9,2023,Perth,520.03
Sains,bakery,9,2023,Southampton,17.15
ASDA,food_cupboard,9,2023,Manchester,266.54
ASDA,baby_products,9,2023,Manchester,85.18
Tesco,bakery,9,2023,Bangor,76.64
Tesco,household,9,2023,St Asaph,62.4
Tesco,pets,9,2023,Lichfield,46.84
Morrisons,food_cupboard,9,2023,Coventry,241.2800000000001
Morrisons,baby_products,9,2023,Ely,49.39000000000001
Morrisons,baby_products,9,2023,Ripon,81.29
Morrisons,household,9,2023,Londonderry,117.82
Morrisons,home,9,2023,Perth,475.15999999999997
Morrisons,home,9,2023,Londonderry,717.11
Morrisons,baby_products,9,2023,Lichfield,87.58000000000001
Aldi,bakery,9,2023,Lancaster,3.2699999999999996
Sains,free-from,9,2023,Colchester,253.10000000000005
Sains,drinks,9,2023,Leicester,526.3999999999999
Sains,pets,9,2023,St Asaph,105.60000000000001
ASDA,fresh_food,9,2023,Carlisle,244.42999999999998
ASDA,health_products,9,2023,Salford,644.05
ASDA,food_cupboard,9,2023,Plymouth,275.95000000000005
ASDA,home,9,2023,Birmingham,1072.1100000000001
ASDA,drinks,9,2023,Canterbury,449.54
ASDA,baby_products,9,2023,Inverness,208.13000000000002
Tesco,fresh_food,9,2023,Dundee,189.54999999999998
Tesco,household,9,2023,Bangor,156.69
Morrisons,frozen,9,2023,Birmingham,61.21000000000001
Aldi,fresh_food,9,2023,Dundee,75.65
Aldi,bakery,9,2023,Wolverhampton,6.369999999999999
Aldi,health_products,9,2023,Canterbury,21.96
Sains,fresh_food,9,2023,Leicester,238.27999999999992
ASDA,food_cupboard,9,2023,Canterbury,301.9
ASDA,food_cupboard,9,2023,Birmingham,271.19
ASDA,health_products,9,2023,Manchester,630.0100000000002
ASDA,health_products,9,2023,Southend-on-Sea,620.4100000000001
Tesco,pets,9,2023,Bangor,116.96000000000001
Tesco,bakery,9,2023,Newcastle-upon-Tyne,44.1
Tesco,frozen,9,2023,Coventry,81.7
Morrisons,drinks,9,2023,Brighton & Hove,446.5900000000001
Morrisons,fresh_food,9,2023,Aberdeen,140.73000000000002
Morrisons,pets,9,2023,Portsmouth,86.92
Morrisons,food_cupboard,9,2023,Doncaster,176.76000000000005
Morrisons,household,9,2023,Worcester,85.13
Morrisons,bakery,9,2023,Westminster,32.22
Aldi,frozen,9,2023,Ely,15.01
Sains,food_cupboard,9,2023,Chelmsford,250.54999999999995
Sains,free-from,9,2023,St Davids,159.03000000000003
Sains,frozen,9,2023,Bath,42.0
Sains,baby_products,9,2023,Liverpool,60.14
Sains,health_products,9,2023,Dundee,859.1899999999999
ASDA,health_products,9,2023,Exeter,721.3800000000002
ASDA,frozen,9,2023,Aberdeen,34.95
ASDA,drinks,9,2023,London,441.5
ASDA,home,9,2023,York,908.6
ASDA,bakery,9,2023,York,50.60000000000001
ASDA,free-from,9,2023,Newcastle-upon-Tyne,38.89
Tesco,food_cupboard,9,2023,Armagh,287.8500000000001
Tesco,home,9,2023,Chester,920.49
Tesco,baby_products,9,2023,Oxford,100.34999999999998
Morrisons,household,9,2023,Bangor,172.70000000000002
Morrisons,home,9,2023,Worcester,400.40999999999997
Morrisons,food_cupboard,9,2023,Milton Keynes,231.29999999999995
Morrisons,household,9,2023,Canterbury,93.17
Aldi,household,9,2023,Liverpool,14.66
Aldi,pets,9,2023,Cambridge,3.1300000000000003
Aldi,bakery,9,2023,Chester,5.57
Aldi,bakery,9,2023,Preston,7.459999999999999
Aldi,household,9,2023,Truro,13.14
Aldi,bakery,9,2023,Newcastle-upon-Tyne,7.07
Sains,baby_products,9,2023,Inverness,70.69
ASDA,health_products,9,2023,Bath,793.7400000000001
ASDA,fresh_food,9,2023,Southend-on-Sea,249.1899999999999
ASDA,baby_products,9,2023,Newport,54.940000000000005
ASDA,household,9,2023,Doncaster,275.92999999999995
ASDA,household,9,2023,Canterbury,338.64
Tesco,household,9,2023,Manchester,108.39
Tesco,household,9,2023,Southampton,83.94
Morrisons,drinks,9,2023,Edinburgh,577.3000000000001
Morrisons,health_products,9,2023,Dundee,411.39000000000004
Morrisons,drinks,9,2023,Truro,421.38000000000005
Morrisons,frozen,9,2023,Peterborough,66.89
Morrisons,baby_products,9,2023,Chester,47.69
Morrisons,free-from,9,2023,Salisbury,6.3
Aldi,bakery,9,2023,St Davids,6.7700000000000005
Aldi,drinks,9,2023,Armagh,66.13000000000001
Aldi,drinks,9,2023,Milton Keynes,56.919999999999995
Aldi,bakery,9,2023,Lisburn,8.149999999999999
Aldi,pets,9,2023,Westminster,5.19
Sains,baby_products,9,2023,Leeds,84.18999999999998
Sains,fresh_food,9,2023,Preston,226.30999999999997
Sains,frozen,9,2023,Westminster,44.150000000000006
Sains,bakery,9,2023,Lichfield,17.59
ASDA,bakery,9,2023,Gloucester,38.8
ASDA,pets,9,2023,Kingston-upon-Hull,45.03
Tesco,fresh_food,9,2023,Ripon,176.21
Tesco,baby_products,9,2023,Belfast,80.6
Tesco,health_products,9,2023,Newport,597.0499999999998
Tesco,fresh_food,9,2023,St Davids,203.45
Morrisons,home,9,2023,Newport,635.3800000000001
Morrisons,home,9,2023,Peterborough,541.0699999999999
Morrisons,free-from,9,2023,Southampton,16.05
Aldi,pets,9,2023,Salford,2.2800000000000002
Aldi,drinks,9,2023,Westminster,55.370000000000005
Aldi,household,9,2023,Derby,10.07
Aldi,pets,9,2023,London,7.03
Aldi,household,9,2023,Wrexham,10.97
Sains,home,9,2023,Leeds,765.6400000000001
Sains,home,9,2023,Cardiff,830.09
Sains,free-from,9,2023,Lichfield,223.70000000000002
Sains,bakery,9,2023,Gloucester,56.65
Sains,pets,9,2023,Nottingham,72.45
Sains,baby_products,9,2023,Londonderry,75.22
ASDA,household,9,2023,Lancaster,384.24000000000007
ASDA,frozen,9,2023,Doncaster,38.05
ASDA,free-from,9,2023,Bristol,53.05
ASDA,bakery,9,2023,Liverpool,58.00000000000001
ASDA,bakery,9,2023,Canterbury,94.35
ASDA,baby_products,9,2023,Norwich,60.3
ASDA,frozen,9,2023,Chelmsford,33.15
Morrisons,free-from,9,2023,Glasgow,30.35
Aldi,food_cupboard,9,2023,Edinburgh,33.26
Aldi,drinks,9,2023,Portsmouth,68.03
Aldi,pets,9,2023,Liverpool,7.470000000000001
Aldi,health_products,9,2023,Chichester,2.24
Aldi,pets,9,2023,Truro,3.25
Sains,free-from,9,2023,Derby,194.49999999999997
Sains,health_products,9,2023,Edinburgh,915.6899999999999
Sains,baby_products,9,2023,Newry,50.59
ASDA,fresh_food,9,2023,Bristol,303.2499999999999
ASDA,fresh_food,9,2023,Portsmouth,310.12000000000006
ASDA,bakery,9,2023,Sheffield,40.900000000000006
Tesco,bakery,9,2023,Carlisle,54.900000000000006
Morrisons,food_cupboard,9,2023,Inverness,232.47999999999993
Morrisons,home,9,2023,Oxford,594.28
Morrisons,baby_products,9,2023,Wrexham,131.98
Morrisons,bakery,9,2023,Dundee,13.24
Morrisons,frozen,9,2023,Durham,42.160000000000004
Aldi,fresh_food,9,2023,Sheffield,102.43000000000002
Aldi,drinks,9,2023,Bath,72.35
Aldi,food_cupboard,9,2023,Preston,47.290000000000006
Aldi,bakery,9,2023,Londonderry,10.68
Aldi,free-from,9,2023,Londonderry,3.24
Sains,health_products,9,2023,Bristol,809.19
Sains,food_cupboard,9,2023,Leicester,306.55999999999983
Sains,bakery,9,2023,Belfast,48.900000000000006
Sains,bakery,9,2023,Chichester,25.03
Sains,bakery,9,2023,Cambridge,40.790000000000006
ASDA,drinks,9,2023,Salisbury,439.97999999999996
ASDA,fresh_food,9,2023,Armagh,269.48
ASDA,household,9,2023,Wrexham,229.73999999999998
ASDA,home,9,2023,Chester,1090.7
Tesco,food_cupboard,9,2023,Liverpool,297.73999999999995
Tesco,household,9,2023,Worcester,78.95
Tesco,food_cupboard,9,2023,Birmingham,307.3999999999998
Tesco,food_cupboard,9,2023,Chelmsford,269.21
Tesco,food_cupboard,9,2023,Bristol,213.91999999999996
Morrisons,bakery,9,2023,Chester,16.23
Morrisons,health_products,9,2023,Cambridge,437.82
Morrisons,frozen,9,2023,Coventry,31.01
