supermarket,product_category,month,year,city,sales
Morrisons,frozen,1,2023,Milton Keynes,49.39
Morrisons,pets,1,2023,Ely,105.21999999999998
Morrisons,pets,1,2023,Exeter,60.42
Aldi,fresh_food,1,2023,Norwich,89.95999999999997
Aldi,baby_products,1,2023,Armagh,1.6
Aldi,bakery,1,2023,Wrexham,6.35
Sains,fresh_food,1,2023,Worcester,250.4000000000001
Sains,bakery,1,2023,Canterbury,28.390000000000004
ASDA,pets,1,2023,Newport,62.07
ASDA,food_cupboard,1,2023,Southend-on-Sea,353.8199999999999
ASDA,fresh_food,1,2023,Leicester,382.43
ASDA,health_products,1,2023,Lichfield,711.7200000000001
Tesco,household,1,2023,Portsmouth,73.74000000000001
Tesco,household,1,2023,Lisburn,59.78
Tesco,pets,1,2023,Colchester,33.34
Morrisons,fresh_food,1,2023,Chelmsford,116.48
Morrisons,frozen,1,2023,Exeter,52.97
Morrisons,baby_products,1,2023,Leicester,87.60000000000001
Morrisons,drinks,1,2023,Kingston-upon-Hull,631.1100000000001
Morrisons,free-from,1,2023,St Davids,26.89
Aldi,food_cupboard,1,2023,Perth,34.32999999999999
Aldi,bakery,1,2023,Sheffield,8.74
Aldi,baby_products,1,2023,St Davids,10.959999999999999
Aldi,baby_products,1,2023,Newcastle-upon-Tyne,2.69
Aldi,health_products,1,2023,Dundee,18.61
Sains,bakery,1,2023,Birmingham,39.73
ASDA,health_products,1,2023,Salisbury,643.6200000000002
ASDA,fresh_food,1,2023,Ripon,263.18
ASDA,drinks,1,2023,St Asaph,388.0800000000001
ASDA,frozen,1,2023,Chichester,27.299999999999997
Tesco,baby_products,1,2023,Coventry,114.34999999999998
Tesco,home,1,2023,Newry,683.8699999999999
Tesco,fresh_food,1,2023,Bangor,402.44999999999993
Morrisons,food_cupboard,1,2023,Cardiff,155.60000000000002
Morrisons,pets,1,2023,Edinburgh,96.71000000000001
Morrisons,pets,1,2023,Chelmsford,42.260000000000005
Morrisons,free-from,1,2023,Winchester,14.4
Aldi,fresh_food,1,2023,Nottingham,106.33999999999999
Aldi,fresh_food,1,2023,Salisbury,90.72
Aldi,fresh_food,1,2023,Belfast,72.23000000000002
Aldi,fresh_food,1,2023,Newport,81.45000000000002
Aldi,food_cupboard,1,2023,Glasgow,32.42999999999999
Sains,frozen,1,2023,Edinburgh,34.15
Sains,food_cupboard,1,2023,Worcester,307.77000000000004
ASDA,household,1,2023,Newport,350.43
ASDA,food_cupboard,1,2023,Salisbury,244.56000000000003
ASDA,health_products,1,2023,Londonderry,658.8600000000002
ASDA,household,1,2023,Hereford,250.18999999999994
Tesco,health_products,1,2023,Lisburn,585.0
Tesco,drinks,1,2023,Perth,463.89
Tesco,home,1,2023,Nottingham,736.2100000000002
Tesco,pets,1,2023,Dunfermline,82.25
Morrisons,bakery,1,2023,St Davids,13.52
Morrisons,baby_products,1,2023,Truro,33.75
Morrisons,health_products,1,2023,Newry,543.87
Morrisons,bakery,1,2023,Stirling,34.04
Morrisons,pets,1,2023,Birmingham,133.32
Morrisons,free-from,1,2023,Bangor,28.939999999999994
Morrisons,free-from,1,2023,Southend-on-Sea,31.439999999999998
Morrisons,free-from,1,2023,Truro,21.790000000000003
Aldi,frozen,1,2023,Swansea,18.99
Aldi,pets,1,2023,Dunfermline,15.33
Aldi,health_products,1,2023,York,5.220000000000001
Sains,fresh_food,1,2023,Truro,214.11999999999998
Sains,pets,1,2023,Aberdeen,113.44999999999999
Sains,baby_products,1,2023,Wakefield,98.94
Sains,baby_products,1,2023,Edinburgh,78.75
ASDA,health_products,1,2023,Gloucester,818.2300000000001
ASDA,health_products,1,2023,Norwich,672.3300000000002
ASDA,baby_products,1,2023,Wolverhampton,102.30000000000001
Tesco,health_products,1,2023,Newry,579.29
Tesco,baby_products,1,2023,Stoke on Trent,97.75
Tesco,food_cupboard,1,2023,Londonderry,277.86999999999995
Tesco,drinks,1,2023,Leicester,530.0600000000001
Tesco,pets,1,2023,Derby,79.15
Morrisons,baby_products,1,2023,Lancaster,64.79
Aldi,food_cupboard,1,2023,Cardiff,31.659999999999993
Aldi,health_products,1,2023,Sunderland,11.309999999999999
Aldi,fresh_food,1,2023,Exeter,106.27
Aldi,household,1,2023,St Albans,17.15
Aldi,bakery,1,2023,Stirling,9.18
Sains,food_cupboard,1,2023,Exeter,241.14
Sains,baby_products,1,2023,Londonderry,63.449999999999996
Sains,baby_products,1,2023,Inverness,87.15
ASDA,free-from,1,2023,London,27.8
ASDA,food_cupboard,1,2023,Sunderland,330.40999999999985
ASDA,frozen,1,2023,Wrexham,34.78
ASDA,household,1,2023,Swansea,445.19000000000005
ASDA,home,1,2023,Glasgow,933.7900000000001
ASDA,home,1,2023,St Albans,1066.87
ASDA,food_cupboard,1,2023,Edinburgh,233.92
ASDA,pets,1,2023,Durham,30.179999999999996
Tesco,health_products,1,2023,Perth,702.8900000000001
Tesco,drinks,1,2023,Inverness,570.0699999999999
Tesco,household,1,2023,Chester,80.34
Tesco,household,1,2023,Truro,108.26
Morrisons,home,1,2023,Cardiff,551.04
Morrisons,drinks,1,2023,Leicester,539.47
Morrisons,food_cupboard,1,2023,Ripon,192.35000000000005
Morrisons,household,1,2023,Ely,99.25
Morrisons,pets,1,2023,Truro,67.46000000000001
Aldi,food_cupboard,1,2023,Kingston-upon-Hull,24.880000000000003
Aldi,bakery,1,2023,St Asaph,9.66
Sains,food_cupboard,1,2023,Aberdeen,247.45999999999992
Sains,food_cupboard,1,2023,Manchester,277.39999999999986
ASDA,food_cupboard,1,2023,London,298.84
ASDA,fresh_food,1,2023,Durham,255.07999999999993
ASDA,bakery,1,2023,Perth,36.9
ASDA,frozen,1,2023,Milton Keynes,52.35
ASDA,baby_products,1,2023,Durham,75.14
Tesco,fresh_food,1,2023,Manchester,169.46999999999997
Tesco,household,1,2023,Colchester,80.63999999999999
Morrisons,fresh_food,1,2023,Newport,160.9
Morrisons,bakery,1,2023,St Albans,26.109999999999996
Morrisons,pets,1,2023,Wells,65.4
Morrisons,baby_products,1,2023,Nottingham,75.24000000000001
Aldi,fresh_food,1,2023,Carlisle,83.25999999999998
Aldi,food_cupboard,1,2023,Plymouth,37.87
Aldi,frozen,1,2023,Bristol,47.33
Aldi,free-from,1,2023,Bangor,7.23
Aldi,health_products,1,2023,Edinburgh,5.71
Aldi,frozen,1,2023,Wells,14.96
Aldi,baby_products,1,2023,Plymouth,0.95
Sains,food_cupboard,1,2023,Kingston-upon-Hull,288.9700000000001
Sains,pets,1,2023,Perth,56.449999999999996
Sains,baby_products,1,2023,Chester,49.15
ASDA,health_products,1,2023,Worcester,612.0400000000001
ASDA,free-from,1,2023,Ripon,59.84
ASDA,frozen,1,2023,Carlisle,36.650000000000006
Tesco,home,1,2023,Lincoln,956.34
Tesco,drinks,1,2023,Liverpool,368.17999999999995
Tesco,drinks,1,2023,Manchester,408.65
Tesco,frozen,1,2023,Londonderry,53.34000000000001
Morrisons,food_cupboard,1,2023,Leeds,246.88
Morrisons,free-from,1,2023,Ely,16.740000000000002
Morrisons,free-from,1,2023,Wells,33.89
Morrisons,free-from,1,2023,Gloucester,28.29
Aldi,frozen,1,2023,Lichfield,30.909999999999993
Aldi,pets,1,2023,Chelmsford,26.05
Aldi,household,1,2023,Londonderry,16.64
Aldi,baby_products,1,2023,Colchester,1.94
Sains,fresh_food,1,2023,Wakefield,299.79999999999995
Sains,fresh_food,1,2023,Exeter,264.28
Sains,fresh_food,1,2023,Wolverhampton,236.92999999999998
Sains,health_products,1,2023,Ripon,1003.65
Sains,home,1,2023,Lincoln,688.37
Sains,food_cupboard,1,2023,Ripon,273.74999999999994
Sains,bakery,1,2023,Bradford,24.200000000000003
Sains,baby_products,1,2023,Newport,28.349999999999998
ASDA,bakery,1,2023,Sheffield,34.55
ASDA,home,1,2023,Portsmouth,1271.18
ASDA,fresh_food,1,2023,Sunderland,422.18
ASDA,household,1,2023,Leeds,326.68
ASDA,bakery,1,2023,Chichester,93.9
ASDA,bakery,1,2023,Oxford,82.58999999999999
Sains,pets,1,2023,Cambridge,74.15
Tesco,fresh_food,1,2023,Doncaster,209.07000000000002
Tesco,bakery,1,2023,Bath,59.199999999999996
Tesco,fresh_food,1,2023,Newcastle-upon-Tyne,190.56
Morrisons,drinks,1,2023,Stirling,566.4499999999999
Morrisons,pets,1,2023,Manchester,61.640000000000015
Morrisons,fresh_food,1,2023,Bath,139.54000000000005
Morrisons,free-from,1,2023,Perth,19.950000000000003
Morrisons,pets,1,2023,Sunderland,75.78
Aldi,food_cupboard,1,2023,Dundee,50.39
Aldi,drinks,1,2023,Wells,81.30999999999999
Aldi,household,1,2023,Chester,1.5
Aldi,pets,1,2023,Sunderland,0.85
Sains,household,1,2023,Plymouth,232.64
ASDA,frozen,1,2023,Oxford,54.65
ASDA,bakery,1,2023,Brighton & Hove,129.14000000000001
ASDA,fresh_food,1,2023,Lichfield,266.7199999999999
ASDA,free-from,1,2023,Aberdeen,46.690000000000005
ASDA,health_products,1,2023,Chichester,723.28
ASDA,pets,1,2023,Cardiff,22.46
Tesco,food_cupboard,1,2023,Wrexham,248.62999999999988
Tesco,fresh_food,1,2023,Durham,219.62999999999994
Tesco,drinks,1,2023,Lichfield,590.6800000000002
Tesco,health_products,1,2023,Milton Keynes,698.13
Tesco,household,1,2023,Coventry,102.59
Tesco,drinks,1,2023,Leeds,470.58000000000004
Tesco,fresh_food,1,2023,Hereford,180.51
Morrisons,fresh_food,1,2023,Birmingham,143.78999999999996
Morrisons,drinks,1,2023,Colchester,631.6200000000001
Morrisons,household,1,2023,Southampton,87.23
Morrisons,free-from,1,2023,Dunfermline,19.3
Morrisons,pets,1,2023,Newcastle-upon-Tyne,65.55
Aldi,food_cupboard,1,2023,Exeter,41.4
Aldi,food_cupboard,1,2023,York,32.589999999999996
Aldi,health_products,1,2023,Canterbury,11.26
Aldi,free-from,1,2023,Portsmouth,1.99
Aldi,free-from,1,2023,Leeds,1.85
Aldi,bakery,1,2023,Portsmouth,7.75
Sains,household,1,2023,Gloucester,186.50000000000003
Sains,free-from,1,2023,Plymouth,258.46999999999997
Sains,free-from,1,2023,Coventry,327.95000000000005
ASDA,food_cupboard,1,2023,Dundee,248.97999999999996
ASDA,home,1,2023,Bangor,2734.22
ASDA,free-from,1,2023,Bath,17.35
ASDA,bakery,1,2023,Glasgow,76.89
Tesco,drinks,1,2023,Brighton & Hove,469.9299999999999
Morrisons,free-from,1,2023,Exeter,12.75
Morrisons,pets,1,2023,Stoke on Trent,69.80000000000001
Morrisons,bakery,1,2023,Londonderry,24.7
Aldi,fresh_food,1,2023,Ripon,86.92999999999998
Aldi,drinks,1,2023,Plymouth,37.01
Aldi,drinks,1,2023,Oxford,68.8
Aldi,bakery,1,2023,Norwich,4.33
Aldi,pets,1,2023,Lincoln,13.93
Sains,drinks,1,2023,Bangor,817.1400000000001
Sains,household,1,2023,Bangor,399.2200000000001
ASDA,free-from,1,2023,Winchester,46.99999999999999
ASDA,household,1,2023,Cambridge,285.17999999999995
ASDA,household,1,2023,Oxford,351.84000000000003
ASDA,drinks,1,2023,Oxford,425.74
Tesco,health_products,1,2023,Stoke on Trent,764.1399999999999
Tesco,baby_products,1,2023,Durham,284.70000000000005
Tesco,bakery,1,2023,Leicester,51.449999999999996
Tesco,fresh_food,1,2023,Glasgow,207.82000000000005
Tesco,household,1,2023,Nottingham,76.13999999999999
Morrisons,fresh_food,1,2023,Sunderland,126.16999999999997
Morrisons,fresh_food,1,2023,Derby,166.73999999999998
Aldi,drinks,1,2023,Londonderry,54.25000000000001
Aldi,bakery,1,2023,Chichester,4.119999999999999
Aldi,household,1,2023,Salford,13.93
Morrisons,bakery,1,2023,Wells,9.28
Sains,drinks,1,2023,Chester,318.54999999999995
Sains,food_cupboard,1,2023,Portsmouth,284.85
ASDA,drinks,1,2023,Peterborough,433.8
ASDA,home,1,2023,Kingston-upon-Hull,1252.17
ASDA,health_products,1,2023,Liverpool,692.64
ASDA,pets,1,2023,Stirling,57.38
ASDA,fresh_food,1,2023,Londonderry,232.86999999999998
ASDA,free-from,1,2023,Lancaster,36.15
Tesco,baby_products,1,2023,Birmingham,202.3
Morrisons,health_products,1,2023,Westminster,391.77000000000004
Morrisons,health_products,1,2023,Sunderland,558.58
Morrisons,bakery,1,2023,Chichester,11.98
Morrisons,home,1,2023,Londonderry,431.38
Aldi,fresh_food,1,2023,Swansea,93.78999999999996
Aldi,food_cupboard,1,2023,Inverness,37.80999999999999
Aldi,food_cupboard,1,2023,Worcester,43.69
Aldi,food_cupboard,1,2023,Londonderry,40.93
Sains,food_cupboard,1,2023,Chester,338.25000000000006
Sains,baby_products,1,2023,Hereford,84.0
Sains,health_products,1,2023,Wakefield,1101.0500000000002
Sains,bakery,1,2023,Inverness,21.939999999999998
ASDA,household,1,2023,Gloucester,211.59
ASDA,household,1,2023,Canterbury,536.1
Tesco,frozen,1,2023,Wolverhampton,51.550000000000004
Tesco,frozen,1,2023,Dundee,34.35
Tesco,pets,1,2023,Lincoln,151.95000000000002
Tesco,bakery,1,2023,Chichester,32.79
Morrisons,food_cupboard,1,2023,Southampton,173.93000000000004
Morrisons,food_cupboard,1,2023,St Davids,220.15000000000003
Morrisons,health_products,1,2023,Carlisle,412.95
Morrisons,food_cupboard,1,2023,Truro,236.84999999999994
Morrisons,free-from,1,2023,Swansea,11.35
Aldi,fresh_food,1,2023,Armagh,72.02
Aldi,household,1,2023,Coventry,23.96
Aldi,baby_products,1,2023,Chester,14.01
Aldi,bakery,1,2023,Lancaster,8.6
Sains,drinks,1,2023,Colchester,557.1
Sains,fresh_food,1,2023,Brighton & Hove,260.13
Sains,pets,1,2023,Southampton,91.65
Sains,household,1,2023,Swansea,307.4
Sains,health_products,1,2023,Hereford,1186.4999999999998
Sains,home,1,2023,Newport,797.34
Sains,baby_products,1,2023,Sunderland,80.69999999999999
Sains,baby_products,1,2023,Peterborough,60.699999999999996
ASDA,fresh_food,1,2023,Wells,383.17
ASDA,food_cupboard,1,2023,Newport,293.94000000000005
ASDA,food_cupboard,1,2023,Hereford,229.83000000000004
ASDA,pets,1,2023,Manchester,83.77
ASDA,frozen,1,2023,Wolverhampton,49.050000000000004
ASDA,baby_products,1,2023,Londonderry,72.84
ASDA,food_cupboard,1,2023,St Albans,267.07000000000005
Tesco,health_products,1,2023,Hereford,794.5200000000001
Tesco,household,1,2023,Hereford,74.54
Tesco,pets,1,2023,Chelmsford,64.85
Tesco,bakery,1,2023,Preston,39.550000000000004
Morrisons,food_cupboard,1,2023,Peterborough,216.2
Morrisons,pets,1,2023,Salford,53.89
Morrisons,drinks,1,2023,Newport,493.05
Morrisons,free-from,1,2023,Brighton & Hove,18.3
Morrisons,household,1,2023,St Davids,70.22999999999999
Aldi,fresh_food,1,2023,Lancaster,117.70999999999998
Aldi,fresh_food,1,2023,Brighton & Hove,96.69999999999996
Aldi,bakery,1,2023,Nottingham,7.699999999999999
Aldi,baby_products,1,2023,Westminster,0.59
Aldi,bakery,1,2023,Truro,3.43
Sains,baby_products,1,2023,Winchester,82.89999999999999
Sains,health_products,1,2023,Oxford,821.85
ASDA,food_cupboard,1,2023,Oxford,305.3399999999999
ASDA,bakery,1,2023,Gloucester,58.800000000000004
ASDA,pets,1,2023,Norwich,98.49999999999999
ASDA,free-from,1,2023,Canterbury,33.4
ASDA,pets,1,2023,St Davids,60.49000000000001
Tesco,fresh_food,1,2023,Kingston-upon-Hull,166.73999999999998
Tesco,baby_products,1,2023,Lincoln,61.20000000000001
Tesco,household,1,2023,Wakefield,78.14999999999999
Tesco,home,1,2023,Derby,692.0500000000001
Tesco,frozen,1,2023,Newry,82.6
Tesco,baby_products,1,2023,Colchester,91.85
Tesco,frozen,1,2023,Aberdeen,68.19
Tesco,frozen,1,2023,Winchester,64.35000000000001
Tesco,bakery,1,2023,Lisburn,76.74000000000001
Morrisons,food_cupboard,1,2023,Belfast,170.92999999999998
Aldi,frozen,1,2023,Sunderland,21.180000000000003
Aldi,health_products,1,2023,Portsmouth,24.14
Aldi,bakery,1,2023,Bristol,11.05
Aldi,bakery,1,2023,Wakefield,10.05
Aldi,pets,1,2023,Glasgow,5.38
Sains,household,1,2023,Sunderland,256.98
Sains,bakery,1,2023,London,26.1
Sains,household,1,2023,Wolverhampton,380.00000000000006
Sains,frozen,1,2023,Wrexham,52.88
Sains,bakery,1,2023,Wrexham,25.65
ASDA,drinks,1,2023,Hereford,480.44999999999993
ASDA,household,1,2023,Lisburn,251.39000000000001
ASDA,frozen,1,2023,Sheffield,40.4
Tesco,home,1,2023,Bristol,576.2600000000001
Tesco,health_products,1,2023,Nottingham,873.6
Tesco,frozen,1,2023,Wells,47.849999999999994
Tesco,home,1,2023,Hereford,762.28
Tesco,frozen,1,2023,Durham,61.78
Tesco,baby_products,1,2023,Lisburn,104.64999999999999
Tesco,frozen,1,2023,Cardiff,74.97999999999999
Tesco,frozen,1,2023,Carlisle,63.45
Morrisons,food_cupboard,1,2023,Londonderry,196.19999999999996
Aldi,food_cupboard,1,2023,Norwich,35.11
Aldi,bakery,1,2023,Cardiff,6.31
Aldi,baby_products,1,2023,Truro,4.99
Sains,health_products,1,2023,Salisbury,880.8000000000002
Sains,health_products,1,2023,Kingston-upon-Hull,1192.4000000000003
Sains,household,1,2023,St Davids,178.14999999999998
Sains,baby_products,1,2023,Wrexham,40.0
ASDA,health_products,1,2023,Peterborough,757.4600000000003
ASDA,baby_products,1,2023,Liverpool,87.06
ASDA,home,1,2023,Londonderry,905.35
ASDA,baby_products,1,2023,Winchester,70.11
ASDA,baby_products,1,2023,Nottingham,140.62000000000003
ASDA,frozen,1,2023,St Asaph,30.89
ASDA,bakery,1,2023,Liverpool,28.2
Tesco,home,1,2023,Colchester,970.2800000000001
Tesco,fresh_food,1,2023,Bradford,257.1000000000001
Tesco,bakery,1,2023,Lichfield,18.599999999999998
Morrisons,food_cupboard,1,2023,Newport,215.73000000000005
Morrisons,frozen,1,2023,Truro,75.05
Aldi,bakery,1,2023,Kingston-upon-Hull,9.41
Aldi,bakery,1,2023,York,2.79
Sains,health_products,1,2023,Lisburn,1193.73
Sains,household,1,2023,Exeter,331.32000000000005
Sains,pets,1,2023,Lincoln,81.6
Sains,frozen,1,2023,Perth,34.28
ASDA,fresh_food,1,2023,Southampton,392.2300000000001
ASDA,drinks,1,2023,Sheffield,427.18
ASDA,home,1,2023,Leeds,909.41
ASDA,household,1,2023,Salford,312.44000000000005
ASDA,frozen,1,2023,Swansea,48.279999999999994
ASDA,baby_products,1,2023,Newport,136.05
ASDA,frozen,1,2023,Ripon,20.099999999999998
Tesco,fresh_food,1,2023,Cardiff,195.52999999999994
Tesco,household,1,2023,Cambridge,99.35000000000001
Tesco,drinks,1,2023,Lancaster,771.8000000000001
Morrisons,bakery,1,2023,Liverpool,30.330000000000002
Morrisons,frozen,1,2023,Lincoln,35.959999999999994
Morrisons,drinks,1,2023,Norwich,611.1500000000001
Morrisons,home,1,2023,Belfast,526.94
Morrisons,pets,1,2023,Cardiff,123.42
Morrisons,household,1,2023,Milton Keynes,62.75
Sains,household,1,2023,Stoke on Trent,143.78999999999996
Sains,frozen,1,2023,York,50.739999999999995
Tesco,food_cupboard,1,2023,St Albans,276.45000000000005
Tesco,drinks,1,2023,London,511.83000000000004
Tesco,food_cupboard,1,2023,Bath,298.70000000000005
Tesco,fresh_food,1,2023,Coventry,231.02999999999994
Morrisons,drinks,1,2023,Bristol,511.18000000000006
Morrisons,home,1,2023,Dundee,577.1
Morrisons,frozen,1,2023,Leeds,51.510000000000005
Morrisons,drinks,1,2023,Bath,468.7300000000001
Aldi,household,1,2023,Hereford,11.36
Aldi,drinks,1,2023,Milton Keynes,21.340000000000003
Aldi,pets,1,2023,Winchester,3.74
Sains,home,1,2023,Chichester,896.19
Sains,bakery,1,2023,Dunfermline,28.839999999999996
ASDA,drinks,1,2023,Aberdeen,369.4
ASDA,food_cupboard,1,2023,Durham,300.7500000000001
ASDA,household,1,2023,Carlisle,631.8900000000001
ASDA,drinks,1,2023,Colchester,421.37
ASDA,pets,1,2023,Bangor,187.14000000000004
Tesco,food_cupboard,1,2023,Southampton,361.7799999999999
Tesco,baby_products,1,2023,St Asaph,111.65
Morrisons,food_cupboard,1,2023,Durham,232.08
Morrisons,free-from,1,2023,Southampton,20.909999999999997
Morrisons,free-from,1,2023,Chester,35.25
Morrisons,health_products,1,2023,Salford,449.94000000000005
Morrisons,free-from,1,2023,Wrexham,25.08
Aldi,food_cupboard,1,2023,Newport,32.81999999999999
Aldi,health_products,1,2023,Cambridge,19.889999999999997
Aldi,drinks,1,2023,St Asaph,62.150000000000006
Sains,fresh_food,1,2023,Bath,214.75000000000003
Sains,food_cupboard,1,2023,Preston,295.5200000000001
Sains,health_products,1,2023,Lancaster,1024.75
Sains,frozen,1,2023,Durham,51.85
Sains,home,1,2023,Salford,806.85
Sains,frozen,1,2023,Canterbury,34.150000000000006
ASDA,food_cupboard,1,2023,Wolverhampton,309.22999999999996
ASDA,household,1,2023,Inverness,180.64000000000001
Tesco,home,1,2023,Perth,813.9000000000001
Tesco,drinks,1,2023,Derby,500.95
Tesco,bakery,1,2023,Perth,50.09
Tesco,bakery,1,2023,Peterborough,40.690000000000005
Tesco,frozen,1,2023,Wakefield,57.93000000000001
Tesco,pets,1,2023,Swansea,68.39999999999999
Morrisons,drinks,1,2023,Ripon,462.19
Morrisons,food_cupboard,1,2023,Oxford,175.04
Morrisons,baby_products,1,2023,Gloucester,54.49
Morrisons,frozen,1,2023,Leicester,61.019999999999996
Aldi,frozen,1,2023,Norwich,27.97
Aldi,fresh_food,1,2023,Leicester,98.56000000000002
Aldi,bakery,1,2023,Swansea,6.949999999999999
Aldi,household,1,2023,Stoke on Trent,20.830000000000002
Aldi,pets,1,2023,Edinburgh,0.69
Aldi,free-from,1,2023,Birmingham,1.99
Sains,home,1,2023,Westminster,766.8600000000001
Sains,home,1,2023,Stirling,690.53
Sains,baby_products,1,2023,Milton Keynes,90.54
Sains,bakery,1,2023,Peterborough,8.84
Tesco,home,1,2023,Durham,757.73
Tesco,fresh_food,1,2023,St Asaph,192.82
Tesco,home,1,2023,Lisburn,985.6899999999998
Tesco,home,1,2023,Brighton & Hove,778.1299999999999
Tesco,home,1,2023,Birmingham,748.6100000000001
Tesco,household,1,2023,Dundee,56.0
